,1540,1540.20202,1540.40404,1540.606061,1540.808081,1541.010101,1541.212121,1541.414141,1541.616162,1541.818182,1542.020202,1542.222222,1542.424242,1542.626263,1542.828283,1543.030303,1543.232323,1543.434343,1543.636364,1543.838384,1544.040404,1544.242424,1544.444444,1544.646465,1544.848485,1545.050505,1545.252525,1545.454545,1545.656566,1545.858586,1546.060606,1546.262626,1546.464646,1546.666667,1546.868687,1547.070707,1547.272727,1547.474747,1547.676768,1547.878788,1548.080808,1548.282828,1548.484848,1548.686869,1548.888889,1549.090909,1549.292929,1549.494949,1549.69697,1549.89899,1550.10101,1550.30303,1550.505051,1550.707071,1550.909091,1551.111111,1551.313131,1551.515152,1551.717172,1551.919192,1552.121212,1552.323232,1552.525253,1552.727273,1552.929293,1553.131313,1553.333333,1553.535354,1553.737374,1553.939394,1554.141414,1554.343434,1554.545455,1554.747475,1554.949495,1555.151515,1555.353535,1555.555556,1555.757576,1555.959596,1556.161616,1556.363636,1556.565657,1556.767677,1556.969697,1557.171717,1557.373737,1557.575758,1557.777778,1557.979798,1558.181818,1558.383838,1558.585859,1558.787879,1558.989899,1559.191919,1559.393939,1559.59596,1559.79798,1560
1560,0.705787257,0.918098377,1.015629158,0.965058523,0.78405088,0.533019479,0.287974915,0.108692007,0.017993857,0.000811414,0.020477884,0.041157056,0.043942617,0.029863125,0.011509424,0.000921709,0.001705474,0.008915624,0.014651718,0.014227488,0.008641943,0.002527725,2.94409E-06,0.001779753,0.0053173,0.007304534,0.006236206,0.003194106,0.000584018,0.00011084,0.001614124,0.003485045,0.004101343,0.003050687,0.001259621,9.48804E-05,0.000262928,0.001365383,0.00235329,0.002412487,0.001551424,0.000485981,1.45777E-06,0.00034415,0.001100912,0.001596366,0.001440658,0.000792195,0.000170271,1.4968E-05,0.000360039,0.000854584,0.001075735,0.000859867,0.000397734,4.83059E-05,4.55414E-05,0.000333757,0.000642438,0.00071643,0.000508733,0.000193295,8.12546E-06,6.6944E-05,0.000286115,0.000469698,0.000470603,0.00029707,8.96096E-05,2.84E-08,7.49798E-05,0.000231832,0.000335125,0.000304806,0.000170885,3.89513E-05,2.25176E-06,7.25382E-05,0.000179864,0.000234051,0.000194822,9.68132E-05,1.54909E-05,6.00725E-06,6.38898E-05,0.000134755,0.000160454,0.000123082,5.40842E-05,5.40731E-06,8.41746E-06,5.26439E-05,9.80906E-05,0.000108267,7.70272E-05,2.98696E-05,1.52122E-06,9.08747E-06,4.12361E-05,6.96985E-05
1559.79798,0.453066473,0.710794998,0.921362222,1.016091998,0.962621977,0.779605236,0.528024929,0.283821653,0.106167259,0.017099069,0.000964487,0.020932613,0.041388192,0.043811468,0.029534826,0.01123466,0.000843526,0.001796136,0.009043652,0.01469933,0.01416761,0.008533453,0.00245229,9.31E-07,0.001830198,0.005366256,0.007311169,0.006199864,0.003146649,0.0005599,0.000121048,0.001642332,0.003504696,0.004097232,0.003028292,0.001237394,8.81921E-05,0.000273038,0.00138082,0.002360544,0.002406486,0.001537986,0.000475688,9.29E-07,0.000351666,0.001109007,0.001598335,0.001435488,0.000784452,0.000165802,1.62964E-05,0.000364969,0.000858568,0.001075647,0.000856141,0.000393492,4.66048E-05,4.70833E-05,0.00033672,0.000644227,0.000715738,0.000506323,0.000191109,7.64562E-06,6.81588E-05,0.000287759,0.000470394,0.000469905,0.000295646,8.85653E-05,1.25E-08,7.57782E-05,0.000232669,0.000335331,0.000304296,0.00017012,3.8501E-05,2.35751E-06,7.29926E-05,0.000180246,0.000234073,0.000194519,9.64491E-05,1.53244E-05,6.10163E-06,6.41079E-05,0.000134902,0.000160432,0.000122939,5.39442E-05,5.36115E-06,8.46515E-06,5.27194E-05,9.81293E-05,0.000108253,7.69891E-05,2.98428E-05,1.51672E-06,9.09241E-06,4.12361E-05
1559.59596,0.226795701,0.458179512,0.715681665,0.924512548,1.016487108,0.960187084,0.775228709,0.523140963,0.279783063,0.103729372,0.016249108,0.001125825,0.021376644,0.041607835,0.043677992,0.029213102,0.010968974,0.000770659,0.001886387,0.009167996,0.014743983,0.01410786,0.008427655,0.002379779,5.53E-08,0.001879703,0.005413489,0.007316903,0.006164097,0.003100642,0.000536939,0.000131366,0.001669773,0.003523504,0.00409293,0.003006457,0.00121598,8.19491E-05,0.000282976,0.001395727,0.002367407,0.00240055,0.001524985,0.000465841,5.31E-07,0.000358961,0.001116766,0.001600149,0.001430461,0.000777018,0.000161563,1.7622E-05,0.000369708,0.000862354,0.001075523,0.000852559,0.000389453,4.50106E-05,4.85733E-05,0.000339539,0.000645909,0.000715063,0.000504034,0.000189048,7.20587E-06,6.93121E-05,0.000289304,0.000471039,0.000469243,0.000294314,8.75953E-05,3.54E-09,7.65221E-05,0.000233442,0.000335518,0.000303825,0.000169419,3.8092E-05,2.4557E-06,7.34044E-05,0.000180588,0.000234092,0.000194248,9.6128E-05,1.51794E-05,6.18398E-06,6.42949E-05,0.000135026,0.000160413,0.000122822,5.38323E-05,5.32537E-06,8.501E-06,5.27734E-05,9.8155E-05,0.000108245,7.69701E-05,2.98338E-05,1.51672E-06,9.08747E-06
1559.393939,0.074675264,0.230736897,0.46319813,0.720447823,0.92755183,1.016818106,0.957757324,0.770923454,0.518367853,0.275857803,0.101376256,0.015442106,0.001294397,0.021809845,0.041816377,0.04354262,0.028898107,0.010712224,0.00070285,0.001976058,0.009288665,0.014785807,0.014048362,0.008324576,0.002310127,2.24E-07,0.001928221,0.005459023,0.007321795,0.006128948,0.003056084,0.000515095,0.000141755,0.001696434,0.003541491,0.004088464,0.002985196,0.001195372,7.61289E-05,0.000292723,0.001410104,0.002373894,0.002394695,0.001512425,0.000456433,2.53E-07,0.000366028,0.001124193,0.001601818,0.001425583,0.000769893,0.000157548,1.89382E-05,0.000374252,0.000865948,0.001075368,0.000849125,0.000385616,4.35194E-05,5.00083E-05,0.000342214,0.000647488,0.000714408,0.000501867,0.000187113,6.80392E-06,7.04027E-05,0.000290751,0.000471636,0.000468619,0.000293072,8.66984E-05,1.18E-10,7.7211E-05,0.000234152,0.000335686,0.000303392,0.000168781,3.77236E-05,2.54575E-06,7.37734E-05,0.000180892,0.000234108,0.000194011,9.58499E-05,1.50557E-05,6.25407E-06,6.44507E-05,0.000135128,0.000160398,0.000122731,5.37484E-05,5.29989E-06,8.52494E-06,5.28057E-05,9.81679E-05,0.000108242,7.69701E-05,2.98428E-05,1.52122E-06
1559.191919,0.007634432,0.076857134,0.234626403,0.468121131,0.725094087,0.930482541,1.017088545,0.955336073,0.766691523,0.513705811,0.272044528,0.099105865,0.014676256,0.001469224,0.022232106,0.042014209,0.043405768,0.028589985,0.010464262,0.000639845,0.002064988,0.009405672,0.014824925,0.013989231,0.00822424,0.002243266,1.3501E-06,0.001975712,0.005502883,0.007325903,0.006094458,0.00301297,0.000494331,0.000152179,0.001722308,0.003558677,0.004083866,0.002964526,0.001175561,7.07099E-05,0.000302264,0.001423952,0.002380019,0.002388935,0.001500311,0.000447454,8.16E-08,0.000372861,0.001131292,0.001603351,0.001420862,0.000763076,0.000153751,2.02388E-05,0.000378601,0.000869351,0.001075187,0.000845843,0.000381979,4.21275E-05,5.13851E-05,0.000344745,0.000648966,0.000713776,0.000499822,0.000185301,6.4376E-06,7.1429E-05,0.0002921,0.000472184,0.000468034,0.000291921,8.5874E-05,1.15E-09,7.78442E-05,0.000234799,0.000335836,0.000302999,0.000168207,3.73954E-05,2.62712E-06,7.40992E-05,0.000181158,0.000234121,0.000193807,9.56147E-05,1.49529E-05,6.31169E-06,6.45755E-05,0.000135206,0.000160387,0.000122666,5.36925E-05,5.28463E-06,8.53692E-06,5.28165E-05,9.81679E-05,0.000108245,7.69891E-05,2.98696E-05
1558.989899,0.00387154,0.008236305,0.079027214,0.238462058,0.472947396,0.729621119,0.933307146,1.01730191,0.952926606,0.762534871,0.50915499,0.268341892,0.096916194,0.013949813,0.001649372,0.022643337,0.042201717,0.043267835,0.028288867,0.010224944,0.000581399,0.002153025,0.009519031,0.014861463,0.01393058,0.008126666,0.00217913,3.34635E-06,0.002022134,0.005545094,0.007329285,0.006060667,0.002971296,0.000474611,0.000162601,0.001747386,0.003575082,0.004079163,0.002944457,0.001156536,6.56711E-05,0.000311584,0.001437272,0.002385796,0.002383283,0.001488645,0.000438897,5.98E-09,0.000379454,0.001138065,0.001604756,0.001416303,0.000756567,0.000150167,2.15176E-05,0.000382751,0.000872567,0.001074986,0.000842714,0.000378542,4.08312E-05,5.27008E-05,0.000347132,0.000650345,0.00071317,0.000497901,0.000183612,6.10487E-06,7.23899E-05,0.000293351,0.000472687,0.00046749,0.000290862,8.51211E-05,5.58E-09,7.84213E-05,0.000235383,0.00033597,0.000302646,0.000167697,3.71068E-05,2.69935E-06,7.4382E-05,0.000181385,0.000234131,0.000193637,9.54224E-05,1.4871E-05,6.35668E-06,6.46691E-05,0.000135262,0.000160379,0.000122627,5.36646E-05,5.27955E-06,8.53692E-06,5.28057E-05,9.8155E-05,0.000108253,7.70272E-05
1558.787879,0.026512054,0.003568428,0.008850091,0.081183382,0.24224177,0.477675876,0.734029627,0.936028098,1.017461622,0.950532097,0.758455361,0.504715492,0.264748551,0.094805286,0.013261092,0.00183396,0.02304347,0.042379284,0.043129208,0.027994871,0.00999412,0.000527272,0.002240024,0.009628762,0.01489554,0.013872517,0.008031874,0.002117655,6.13044E-06,0.002067452,0.005585682,0.007331995,0.006027613,0.002931056,0.000455897,0.000172986,0.00177166,0.003590725,0.004074381,0.002925004,0.00113829,6.09922E-05,0.000320669,0.001450064,0.002391238,0.002377753,0.001477431,0.000430754,1.49E-08,0.000385801,0.001144515,0.00160604,0.001411913,0.000750366,0.000146791,2.27691E-05,0.000386703,0.000875599,0.001074769,0.00083974,0.000375304,3.96273E-05,5.39527E-05,0.000349374,0.000651628,0.000712592,0.000496105,0.000182044,5.80384E-06,7.32842E-05,0.000294505,0.000473144,0.000466986,0.000289894,8.44391E-05,1.25E-08,7.8942E-05,0.000235905,0.000336086,0.000302333,0.000167251,3.68576E-05,2.76202E-06,7.46214E-05,0.000181574,0.000234139,0.0001935,9.52728E-05,1.48096E-05,6.38891E-06,6.47315E-05,0.000135296,0.000160375,0.000122614,5.36646E-05,5.28463E-06,8.52494E-06,5.27734E-05,9.81293E-05,0.000108267
1558.585859,0.043981212,0.026045872,0.003281687,0.009474439,0.083323548,0.24596351,0.482305594,0.738320359,0.938647839,1.017571029,0.948155621,0.754454763,0.500387368,0.261263162,0.092771227,0.012608465,0.002022146,0.023432454,0.042547287,0.042990257,0.027708108,0.009771641,0.000477231,0.002325848,0.009734887,0.014927276,0.013815143,0.007939877,0.002058776,9.62253E-06,0.002111632,0.005624671,0.007334087,0.005995329,0.002892244,0.000438155,0.000183303,0.001795124,0.003605627,0.004069548,0.002906178,0.001120812,5.66537E-05,0.000329504,0.001462331,0.002396357,0.002372357,0.001466672,0.000423018,9.79E-08,0.000391898,0.001150647,0.001607213,0.001407697,0.000744472,0.000143616,2.39879E-05,0.000390453,0.00087845,0.00107454,0.000836926,0.000372262,3.85125E-05,5.51382E-05,0.000351471,0.000652816,0.000712045,0.000494434,0.000180596,5.53275E-06,7.41107E-05,0.000295561,0.000473558,0.000466526,0.000289018,8.38272E-05,2.09E-08,7.94057E-05,0.000236365,0.000336187,0.000302062,0.000166869,3.66473E-05,2.81478E-06,7.48174E-05,0.000181725,0.000234145,0.000193398,9.5166E-05,1.47688E-05,6.40828E-06,6.47627E-05,0.000135307,0.000160375,0.000122627,5.36925E-05,5.29989E-06,8.501E-06,5.27194E-05,9.80906E-05
1558.383838,0.042549627,0.043813409,0.02558751,0.00301094,0.010107997,0.085445661,0.249625314,0.486835639,0.742494099,0.94116879,1.017633408,0.945800152,0.750534759,0.496170626,0.257884394,0.090812148,0.011990362,0.002213135,0.023810258,0.042706096,0.042851338,0.027428675,0.00955736,0.000431054,0.002410367,0.00983743,0.014956786,0.013758558,0.007850688,0.002002429,1.37457E-05,0.002154641,0.005662089,0.007335613,0.00596385,0.002854853,0.00042135,0.000193519,0.001817772,0.003619806,0.004064688,0.002887989,0.001104094,5.26368E-05,0.000338077,0.001474075,0.002401167,0.002367108,0.001456369,0.00041568,2.45E-07,0.000397739,0.001156463,0.001608281,0.00140366,0.000738886,0.000140638,2.51688E-05,0.000394002,0.000881122,0.001074303,0.000834271,0.000369417,3.74838E-05,5.62551E-05,0.000353424,0.000653911,0.000711529,0.000492889,0.000179269,5.28996E-06,7.48685E-05,0.00029652,0.000473929,0.000466108,0.000288234,8.32849E-05,3.02E-08,7.98122E-05,0.000236763,0.000336272,0.000301831,0.00016655,3.64757E-05,2.85734E-06,7.497E-05,0.000181838,0.000234149,0.00019333,9.5102E-05,1.47484E-05,6.41474E-06,6.47627E-05,0.000135296,0.000160379,0.000122666,5.37484E-05,5.32537E-06,8.46515E-06,5.26439E-05
